235657,tdata4,-2100861718,0,900.993498,359.432778
235658,tdata4,-2100861703,0,891.925307,362.213508
235659,tdata4,-2100861687,0,885.274968,362.76121
235660,tdata4,-2100861669,0,887.228891,362.360398
235661,tdata4,-2100861653,0,889.356806,364.433535
235662,tdata4,-2100861635,0,885.024935,351.691227
235663,tdata4,-2100861619,1,883.389523,350.36692
235664,tdata4,-2100861602,1,882.877704,351.043035
235665,tdata4,-2100861586,1,885.328601,348.326272
235666,tdata4,-2100861569,1,888.156203,352.347186
235667,tdata4,-2100861552,1,886.189495,349.65353
235668,tdata4,-2100861537,1,891.956336,357.90367
235669,tdata4,-2100861520,1,892.29722,358.609697
235670,tdata4,-2100861503,1,894.186161,359.66737
235671,tdata4,-2100861487,1,894.186161,359.66737
235672,tdata4,-2100861470,1,894.789669,360.673008
235673,tdata4,-2100861453,1,895.57385,358.462253
235674,tdata4,-2100861437,1,898.849852,354.523132
235675,tdata4,-2100861420,1,901.97923,352.467781
235676,tdata4,-2100861403,1,901.511321,352.941938
235677,tdata4,-2100861387,1,902.82096,352.293966
235678,tdata4,-2100861370,1,901.057275,353.996986
235679,tdata4,-2100861353,1,901.93937,355.725002
235680,tdata4,-2100861337,1,901.93937,355.725002
235681,tdata4,-2100861320,1,900.728679,361.431482
235682,tdata4,-2100861303,1,899.762669,361.048984
235683,tdata4,-2100861287,1,901.662015,360.547484
235684,tdata4,-2100861270,1,901.795829,359.113068
235685,tdata4,-2100861253,1,903.356331,358.981192
235686,tdata4,-2100861237,1,903.144914,358.613749
235687,tdata4,-2100861220,1,904.147254,356.703865
235688,tdata4,-2100861203,1,905.594927,353.524272
235689,tdata4,-2100861186,1,905.594927,353.524272
235690,tdata4,-2100861170,1,910.575312,351.643486
235691,tdata4,-2100861153,1,909.87693,357.094622
235692,tdata4,-2100861135,1,908.426125,358.624477
235693,tdata4,-2100861120,1,908.918405,359.02519
235694,tdata4,-2100861103,1,907.124254,361.262041
235695,tdata4,-2100861087,1,907.106948,360.738344
235696,tdata4,-2100861070,1,910.422588,362.23096
235697,tdata4,-2100861053,1,910.056991,365.197056
235698,tdata4,-2100861037,1,910.056991,365.197056
235699,tdata4,-2100861020,1,908.117679,363.033029
235700,tdata4,-2100861003,1,905.942581,367.125428
235701,tdata4,-2100860987,1,904.080094,367.954329
235702,tdata4,-2100860970,1,903.417572,368.174907
235703,tdata4,-2100860953,1,903.190139,368.188427
235704,tdata4,-2100860937,1,902.74433,368.231936
235705,tdata4,-2100860920,1,905.828454,361.987312
235706,tdata4,-2100860903,1,904.779204,367.701651
235707,tdata4,-2100860887,1,904.779204,367.701651
235708,tdata4,-2100860870,1,901.137777,360.540002
235709,tdata4,-2100860853,1,903.910002,361.69559
235710,tdata4,-2100860836,1,904.710997,361.841563
235711,tdata4,-2100860820,1,901.965227,361.443142
235712,tdata4,-2100860803,1,902.186168,360.946458
235713,tdata4,-2100860786,1,908.532395,356.184884
235714,tdata4,-2100860770,1,907.892374,356.488948
235715,tdata4,-2100860753,1,909.171589,357.302503
235716,tdata4,-2100860736,1,909.171589,357.302503
