234911,tdata3,-2100930641,0,998.92826,318.755855
234912,tdata3,-2100930625,1,1001.035632,318.735184
234913,tdata3,-2100930609,1,1002.08678,320.456236
234914,tdata3,-2100930592,1,1003.759762,321.471259
234915,tdata3,-2100930576,1,1005.185857,321.517329
234916,tdata3,-2100930558,1,1004.551407,322.914701
234917,tdata3,-2100930541,1,1006.719301,316.668073
234918,tdata3,-2100930525,1,1006.817139,314.212304
234919,tdata3,-2100930508,1,1005.95104,309.264458
234920,tdata3,-2100930492,1,1005.95104,309.264458
234921,tdata3,-2100930475,1,1005.587233,307.944543
234922,tdata3,-2100930460,1,1005.33901,308.181837
234923,tdata3,-2100930443,1,1001.821802,316.312742
234924,tdata3,-2100930426,1,996.526066,320.770879
234925,tdata3,-2100930410,1,998.574363,323.057544
234926,tdata3,-2100930393,1,995.705406,319.585466
234927,tdata3,-2100930376,1,995.823218,319.862233
234928,tdata3,-2100930359,1,995.854644,323.271078
234929,tdata3,-2100930343,1,995.854644,323.271078
234930,tdata3,-2100930326,1,996.422945,321.135253
234931,tdata3,-2100930309,1,994.256712,320.187185
234932,tdata3,-2100930293,1,990.503583,318.75059
234933,tdata3,-2100930276,1,990.145627,318.645929
234934,tdata3,-2100930259,1,993.010749,318.577701
234935,tdata3,-2100930243,1,994.406342,320.711801
234936,tdata3,-2100930226,1,995.905419,321.832393
234937,tdata3,-2100930209,1,999.960706,323.104285
234938,tdata3,-2100930193,1,999.960706,323.104285
234939,tdata3,-2100930176,1,1001.219575,324.881193
234940,tdata3,-2100930159,1,1001.979009,324.332134
234941,tdata3,-2100930143,1,1004.08451,323.590013
234942,tdata3,-2100930126,1,1000.770236,326.151051
234943,tdata3,-2100930109,1,996.072026,331.020639
234944,tdata3,-2100930093,1,994.727813,335.987627
234945,tdata3,-2100930076,1,993.842607,334.018072
234946,tdata3,-2100930059,1,993.36197,336.191041
234947,tdata3,-2100930042,1,993.36197,336.191041
234948,tdata3,-2100930026,1,995.498191,330.600987
234949,tdata3,-2100930009,1,996.393951,325.485405
234950,tdata3,-2100929993,1,996.344127,325.411214
234951,tdata3,-2100929976,1,996.516339,327.117375
234952,tdata3,-2100929959,1,996.554336,328.481675
234953,tdata3,-2100929943,1,998.002681,332.077306
234954,tdata3,-2100929926,1,998.226762,332.619189
234955,tdata3,-2100929909,1,998.05553,332.92273
234956,tdata3,-2100929893,1,998.05553,332.92273
234957,tdata3,-2100929876,1,997.34689,332.193026
234958,tdata3,-2100929859,1,984.712678,325.735136
234959,tdata3,-2100929843,1,985.428105,326.12607
234960,tdata3,-2100929826,1,988.748882,330.190816
234961,tdata3,-2100929809,1,990.094038,330.641171
234962,tdata3,-2100929792,1,992.588222,326.543988
234963,tdata3,-2100929774,1,992.316876,326.642266
234964,tdata3,-2100929759,1,992.749591,326.236063
234965,tdata3,-2100929743,1,992.749591,326.236063
234966,tdata3,-2100929726,1,991.345609,321.708522
234967,tdata3,-2100929709,1,986.798595,321.234297
234968,tdata3,-2100929692,1,989.169336,321.76941
234969,tdata3,-2100929676,1,992.768967,327.659431
234970,tdata3,-2100929659,1,990.74215,327.670404
234971,tdata3,-2100929642,1,988.306487,332.153312
234972,tdata3,-2100929626,2,989.074511,332.620276
234973,tdata3,-2100929609,2,994.160328,327.683682
234974,tdata3,-2100929592,2,994.160328,327.683682
234975,tdata3,-2100929576,2,994.729694,326.924279
234976,tdata3,-2100929559,2,996.417562,327.227748
234977,tdata3,-2100929542,2,994.54319,327.595111
234978,tdata3,-2100929526,2,993.462842,328.466492
234979,tdata3,-2100929509,2,995.323001,329.339287
234980,tdata3,-2100929492,2,996.077698,327.32482
234981,tdata3,-2100929475,2,995.887733,327.557721
234982,tdata3,-2100929459,2,996.402344,328.88196
234983,tdata3,-2100929442,2,996.402344,328.88196
234984,tdata3,-2100929425,2,997.282944,329.040371
234985,tdata3,-2100929409,2,1005.070334,331.21459
234986,tdata3,-2100929391,2,1003.982739,329.995051
234987,tdata3,-2100929376,2,998.500132,323.992684
234988,tdata3,-2100929359,2,996.382033,323.474898
234989,tdata3,-2100929342,2,993.205141,320.998401
234990,tdata3,-2100929325,2,993.09489,320.756771
234991,tdata3,-2100929308,2,994.418562,322.850349
234992,tdata3,-2100929292,2,994.418562,322.850349
234993,tdata3,-2100929276,2,996.88077,320.861744
234994,tdata3,-2100929259,2,995.739277,321.852812
234995,tdata3,-2100929242,2,997.737311,323.320406
234996,tdata3,-2100929225,2,999.663364,320.05478
234997,tdata3,-2100929209,2,1004.046082,316.612398
234998,tdata3,-2100929192,2,1003.861172,317.798816
234999,tdata3,-2100929175,2,1003.144144,318.528471
235000,tdata3,-2100929159,2,1003.975962,318.267952
235001,tdata3,-2100929142,2,1003.975962,318.267952
235002,tdata3,-2100929125,2,1001.901413,317.962845
235003,tdata3,-2100929109,2,1001.313488,318.355496
235004,tdata3,-2100929092,2,1002.318988,319.963002
235005,tdata3,-2100929075,2,1002.468225,320.032595
235006,tdata3,-2100929058,2,999.453111,329.289958
235007,tdata3,-2100929042,2,999.464625,330.506363
235008,tdata3,-2100929025,2,1002.029389,329.290934
235009,tdata3,-2100929008,2,984.371115,325.729324
235010,tdata3,-2100928992,2,984.371115,325.729324
235011,tdata3,-2100928975,2,986.861544,326.47332
235012,tdata3,-2100928958,2,989.48789,325.537787
235013,tdata3,-2100928942,2,988.864014,324.907428
235014,tdata3,-2100928925,2,995.73384,324.738765
235015,tdata3,-2100928909,2,1003.078419,326.020855
235016,tdata3,-2100928892,2,1000.701805,326.275627
235017,tdata3,-2100928875,2,1001.723634,324.882999
235018,tdata3,-2100928859,2,1001.748769,324.838608
235019,tdata3,-2100928842,2,1001.748769,324.838608
235020,tdata3,-2100928825,2,1001.437132,324.471383
235021,tdata3,-2100928808,2,1000.337519,323.946516
235022,tdata3,-2100928792,2,1000.234675,323.401307
235023,tdata3,-2100928774,2,1000.163645,323.584255
235024,tdata3,-2100928759,2,999.697075,327.275785
235025,tdata3,-2100928742,2,999.493608,326.636629
235026,tdata3,-2100928725,2,1000.259951,326.627401
235027,tdata3,-2100928709,2,996.155011,321.615691
235028,tdata3,-2100928692,2,996.155011,321.615691
235029,tdata3,-2100928675,2,998.493181,327.055337
235030,tdata3,-2100928659,2,997.6441,331.242413
235031,tdata3,-2100928642,2,998.324144,332.323201
235032,tdata3,-2100928625,3,999.926148,331.097919
235033,tdata3,-2100928608,3,1002.11018,330.517806
235034,tdata3,-2100928592,3,1004.085459,328.537365
235035,tdata3,-2100928575,3,1004.824854,327.659736
235036,tdata3,-2100928558,3,1006.02164,328.636092
235037,tdata3,-2100928541,3,1006.02164,328.636092
235038,tdata3,-2100928525,3,1003.383986,326.166202
235039,tdata3,-2100928508,3,1002.172652,326.359415
235040,tdata3,-2100928492,3,1003.01988,326.279355
235041,tdata3,-2100928475,3,1002.526993,325.926778
235042,tdata3,-2100928458,3,1006.537672,325.62351
235043,tdata3,-2100928442,3,1006.399856,329.226829
235044,tdata3,-2100928425,3,1005.767568,330.00147
235045,tdata3,-2100928408,3,1008.194888,329.763411
235046,tdata3,-2100928392,3,1008.194888,329.763411
235047,tdata3,-2100928375,3,1008.422776,330.988751
235048,tdata3,-2100928358,3,972.113521,335.574677
